Id,Title,Description,Event Type,Event Date,Reported By,Received Date,Latitude,Longitude,City,State,Airport,Region,Reporting Facility,Aircraft Type,Departure,Arrival,Diverted To,POB,Injury Type,Injuries Minor,Injuries Serious,Fatalities,Injuries Unknown,Uninjured,POB Unknown,Damage Type,MessageText,MessageText,,,,,,,
555062,"GENERAL AVIATION OCCURRENCE | N330AC | COLORADO SPRINGS, CO (COS) 01-02-2019 2309Z",,GENERAL AVIATION OCCURRENCE,1/2/2019 23:09,,,38.80580521,-104.7007752,COLORADO SPRINGS,CO,COS,ANM,MOR/ZDV @ 1530PST,PRM1/L,MTJ,,COS,,Unknown,,,,,,0,Not Reported,"COLORADO SPRINGS, CO (COS)","PRM1/L, MTJDECLARED AN EMERGENCY WITH OIL PRESSURE ISSUES AFTER DEPARTING KMTJ. THEY HAD 8 POB AND 2+00 FUEL REMAINING IN TIME. THE PILOT RAN THE CHECKLIST AND THINGS SEEMED TO START RETURNING TO NORMAL,",ENDED UP DIVERTING TO KCOS. 01/02/2019 2309Z,,,,,,
554940,"BIRD/WILDLIFE STRIKE | AAL1033 | CHICAGO, IL (ORD) 01-01-2019 1805Z",,BIRD/WILDLIFE STRIKE,1/1/2019 18:05,,,41.97452164,-87.90660095,CHICAGO,IL,ORD,AGL,ORD,B738,DCA,ORD,,,Unknown,,,,,,0,Not Reported,"CHICAGO, IL (ORD)",", B738, DCA-ORD, REPORTED HITTING SEVERAL BIRDS ON LANDING RWY 10C. NO DAMAGE REPORTED. 01/01/2019 1805Z",,,,,,,
554947,"GENERAL AVIATION OCCURRENCE | N761C | WAUCHULA, FL (CHN) 01-01-2019 2016Z",,GENERAL AVIATION OCCURRENCE,1/1/2019 20:16,,,27.51491737,-81.88047028,WAUCHULA,FL,CHN,ASO,TPA,SR22,VNC,ISM,CHN,,Unknown,,,,,,0,Not Reported,"WAUCHULA, FL (CHN)","SR22, VNC-ISM, DIVERTED AND LANDED WITHOUT INCIDENT AFTER REPORTING AN ALTERNATOR ISSUE. 01/01/2019 2016Z",,,,,,,
554949,"BIRD/WILDLIFE STRIKE | JBU690 | ORLANDO, FL (MCO) 01-01-2019 2029Z",,BIRD/WILDLIFE STRIKE,1/1/2019 20:29,,,28.42938805,-81.30899811,ORLANDO,FL,MCO,ASO,MCO,A321,MCO,JFK,,,Unknown,,,,,,0,Not Reported,"ORLANDO, FL (MCO)","A321, MCO-JFK, STRUCK A BIRD DEPARTING RUNWAY 18L AND CONTINUED TO DESTINATION. DAMAGE",,,,,,,
554954,"GENERAL AVIATION OCCURRENCE | N70225 | DENVER, CO (APA) 01-01-2019 2120Z",,GENERAL AVIATION OCCURRENCE,1/1/2019 21:20,,,39.57012939,-104.8493042,DENVER,CO,APA,ANM,MOR/APA @ 1323 PST,C172,APA,,,,Unknown,,,,,,0,Not Reported,"DENVER, CO (APA)","C172, APAPILOT ABORTED TAKEOFF ON RY 10 DUE TO ""ENGINE NOT MAKING POWER"". 01/01/2019 2120Z",,,,,,,
554956,"MEDICAL EMERGENCY - PASSENGER | DAL811 | PHOENIX, AZ (PHX) 01-01-2019 1957Z",,MEDICAL EMERGENCY - PASSENGER,1/1/2019 19:57,,,33.43427658,-112.0115814,PHOENIX,AZ,PHX,AWP,MOR/PHX @ 1327PST,B739,MSP,PHX,,,Unknown,,,,,,0,Not Reported,"PHOENIX, AZ (PHX)","B739, MSP-PHX, MALE PASSENGER, AGE UNKNOWN, WITH INITIAL REPORT OF STROKE SYMPTOMS. ZAB LATER ADVISED THE PASSENGER WAS UNRESPONSIVE. LWOI RWY 26 AT 2014Z 01/01/2019 1957Z",,,,,,,
554963,"AIR CARRIER OR TAXI OCCURRENCE | LOF4603 | CLEVELAND, OH (CLE) 01-01-2019 2346Z",,AIR CARRIER OR TAXI OCCURRENCE,1/1/2019 23:46,,,41.4094162,-81.85469818,CLEVELAND,OH,CLE,AGL,CLE ATCT,E145,,,,,Unknown,,,,,,0,Not Reported,"CLEVELAND, OH (CLE)",", E145, ABORTED TAKE-OFF DUE TO AN UNSPECIFIED MAINTENANCE ISSUE AND RETURNED TO THE GATE. 01/01/2019 2346Z",,,,,,,
554965,"MEDICAL EMERGENCY - PASSENGER | NKS195 | ORLANDO, FL (MCO) 01-01-2019 0012Z",,MEDICAL EMERGENCY - PASSENGER,1/1/2019 0:12,,,28.42938805,-81.30899811,ORLANDO,FL,MCO,ASO,MCO,A320,MCI,MCO,,,Unknown,,,,,,0,Not Reported,"ORLANDO, FL (MCO)","A320, MCI-MCO, LANDED SAFELY WITH A PASSENGER MEDICAL EMERGENCY AND TAXIED TO THE GATE WITHOUT INCIDENT. 01/01/2019 0012Z",,,,,,,
554972,"AIR CARRIER OR TAXI OCCURRENCE | AAL952 | PHOENIX, AZ (PHX) 01-02-2019 0058Z",,AIR CARRIER OR TAXI OCCURRENCE,1/2/2019 0:58,,,33.43427658,-112.0115814,PHOENIX,AZ,PHX,AWP,MOR/PHX @ 1704PST,B738,JFK,PHX,,,Unknown,,,,,,0,Not Reported,"PHOENIX, AZ (PHX)","B738, JFK-PHX, AIRCRAFT WAS 1 MILE FINAL RWY 26 AND ADVISED HE WAS GOING AROUND. HE THEN DECLARED AN EMERGENCY DUE TO A LOCKED FLAP. CRASH PHONE ACTIVATED WITH 161 POB AND 7700LBS OF FUEL AND AN ETA OF 0",055. AIRCRAFT LANDED AND TAXIED TO THE GATE WITHOUT INCIDENT 01/02/2019 0058Z,,,,,,
554974,"AIR CARRIER OR TAXI OCCURRENCE | SKW4654 | SALT LAKE CITY, UT (SLC) 01-02-2019 0100Z",,AIR CARRIER OR TAXI OCCURRENCE,1/2/2019 1:00,,,40.7883873,-111.9777756,SALT LAKE CITY,UT,SLC,ANM,MOR/SLC @ 1702PST,CRJ9,SLC,BZN,SLC,,Unknown,,,,,,0,Not Reported,"SALT LAKE CITY, UT (SLC)",", CRJ9, SLC-BZN, DECLARED AN EMERGENCY DUE TO AN ENGINE ISSUE. RETURNING TO SALT LAKE CITY. SAFE ON GROUND 1816M 01/02/2019 0100Z",,,,,,,
554979,"LASER EVENT | N839SP | PORTLAND, OR (PDX) 01-02-2019 0144Z",,LASER EVENT,1/2/2019 1:44,,,45.58870697,-122.5968704,PORTLAND,OR,PDX,ANM,MOR/P80 @ 1752 PST,C172,,,,,Unknown,,,,,,0,Not Reported,"PORTLAND, OR (PDX)","C172, WAS ILLUMINATED BY A GREEN LASER FROM THE 1 O'CLOCK POSITION WHILE NORTHBOUND AT 2,500 FEET 7 S PORTLAND-TROUTDALE ARPT. NO INJURIES REPORTED. PORT OF PORTLAND OPS NOTIFIED. 01/02/2019 0144Z",,,,,,,
554981,"LASER EVENT | SWA2210 | PHOENIX, AZ (PHX) 01-02-2019 0220Z",,LASER EVENT,1/2/2019 2:20,,,33.43427658,-112.0115814,PHOENIX,AZ,PHX,AWP,MOR/P50 @ 1838 PST,B737,,,,,Unknown,,,,,,0,Not Reported,"PHOENIX, AZ (PHX)",", B737, WAS ILLUMINATED BY A GREEN LASER WHILE NW BOUND AT 8,000 FEET FROM THE 2 O'CLOCK POSITION 20 SE PHX. NO INJURIES REPORTED. PHOENIX PD NOTIFIED. 01/02/2019 0220Z",,,,,,,
554988,"MEDICAL EMERGENCY - PASSENGER | AAL12 | DALLAS-FORT WORTH, TX (DFW) 01-02-2019 0324Z",,MEDICAL EMERGENCY - PASSENGER,1/2/2019 3:24,,,32.89723206,-97.03769684,DALLAS-FORT WORTH,TX,DFW,ASW,ZFW MOR,B738,JAX,DFW,,,Unknown,,,,,,0,Not Reported,"DALLAS-FORT WORTH, TX (DFW)","B738, JAX-DFW, DECLARED A MEDICAL EMERGENCY FOR A 31 YEAR OLD MALE PAX ON BOARD HAVING SEIZURES, PARAMEDICS ON SDBY , ACFT LANDED W/O INCIDENT AND TAXIED TO THE RAMP. 01/02/2019 0324Z",,,,,,,
554990,"MEDICAL EMERGENCY - PASSENGER | RPA4343 | MEMPHIS, TN (MEM) 01-02-2019 0457Z",,MEDICAL EMERGENCY - PASSENGER,1/2/2019 4:57,,,35.04241562,-89.97666931,MEMPHIS,TN,MEM,ASO,MEM,E75S,,,,,Unknown,,,,,,0,Not Reported,"MEMPHIS, TN (MEM)",", E75S, REPORTED A PASSENGER MEDICAL EMERGENCY AND LANDED WITHOUT INCIDENT. 01/02/2019 0457Z",,,,,,,
555004,"MEDICAL EMERGENCY - CREW | ENY4083 | CHARLOTTE, NC (CLT) 01-02-2019 1320Z",,MEDICAL EMERGENCY - CREW,1/2/2019 13:20,,,35.21374893,-80.94905853,CHARLOTTE,NC,CLT,ASO,CLT,E135,,,,,Unknown,,,,,,0,Not Reported,"CHARLOTTE, NC (CLT)",", E135, LANDED SAFELY WITH A FLIGHT ATTENDANT FEELING LIGHT HEADED AND SHORT OF BREATH. DECLINED TRANSPORT TO CMC FOR OBSERVATION. 01/02/2019 1320Z",,,,,,,
555006,"AIR CARRIER OR TAXI OCCURRENCE | AAL1611 | ROSWELL, NM (ROW) 01-02-2019 1439Z",,AIR CARRIER OR TAXI OCCURRENCE,1/2/2019 14:39,,,33.29986954,-104.5293961,ROSWELL,NM,ROW,ASW,ROW ATCT,A321,DFW,SAN,ROW,,Unknown,,,,,,0,Not Reported,"ROSWELL, NM (ROW)",", A321, DFW-SAN, DECLARED AN EMERGENCY AND DIVERTED TO ROW DUE TO SMOKE INDICATION IN THE CARGO HOLD. AIRCRAFT LANDED SAFELY AT 1439Z, EXITED ONTO TAXIWAY ECHO AND STOPPED. FIRE DEPARTMENT USED THERMAL IM",AGING TO CHECK FOR HEAT SOURCE WHICH WAS NEGATIVE. PILOT REQUESTED TO TAXI TO TERMINAL TO DEPLANE PASSENGERS NORMALLY VIA AIR STAIRS AND AFTERWARDS HAVE FIRE DEPARTMENT ACCESS CARGO HOLD TO CONDUCT A PHYSICAL SEARCH. UPDATE,,,,,,
555013,"GENERAL AVIATION OCCURRENCE | N23WS | PONTIAC, MI (PTK) 01-02-2019 1545Z",,GENERAL AVIATION OCCURRENCE,1/2/2019 15:45,,,42.66563797,-83.42050934,PONTIAC,MI,PTK,AGL,D21,BE20,PTK,CGC,PTK,,Unknown,,,,,,0,Not Reported,"PONTIAC, MI (PTK)","BE20, PTK-CGC, IFR, ACFT DEPARTED PTK AND ELECTED TO RETURN DUE TO A LEFT ENGINE FAILURE. ACFT LANDED W/O INCIDENT. 01/02/2019 1545Z",,,,,,,
555015,"BIRD/WILDLIFE STRIKE | TAE551 | NEW YORK, NY (JFK) 01-02-2019 1606Z",,BIRD/WILDLIFE STRIKE,1/2/2019 16:06,,,40.63992691,-73.77869415,NEW YORK,NY,JFK,AEA,JFK,A332,,,,,Unknown,,,,,,0,Not Reported,"NEW YORK, NY (JFK)","A332, REPORTED A POSSIBLE BIRD STRIKE DEPARTING FROM RUNWAY 4L AND CONTINUED TO ITS DESTINATION. DAMAGE",,,,,,,
555024,"GENERAL AVIATION OCCURRENCE | N25Q | FORT LAUDERDALE, FL (FXE) 01-02-2019 1730Z",,GENERAL AVIATION OCCURRENCE,1/2/2019 17:30,,,26.19727898,-80.1707077,FORT LAUDERDALE,FL,FXE,ASO,FXE,BE33,,,,,Unknown,,,,,,0,Not Reported,"FORT LAUDERDALE, FL (FXE)","E33, RETURNED AND LANDED ON RUNWAY 9 AFTER REPORTING AN OPEN BAGGAGE DOOR. 01/02/2019 1730Z",,,,,,,
555075,"AIR CARRIER OR TAXI OCCURRENCE | JIA5085 | NASHVILLE, TN (BNA) 01-03-2019 0046Z",,AIR CARRIER OR TAXI OCCURRENCE,1/3/2019 0:46,,,36.12447357,-86.67816925,NASHVILLE,TN,BNA,ASO,BNA,CRJ2,BNA,DCA,,,Unknown,,,,,,0,Not Reported,"NASHVILLE, TN (BNA)",", CRJ2, BNA-DCA, ABORTED TAKEOFF RUNWAY 2R DUE TO A FLIGHT CONTROL ISSUE. AIRCRAFT TAXIED OFF THE RUNWAY AND DEPARTED AT 0053Z WITHOUT INCIDENT. 01/03/2019 0046Z",,,,,,,
555077,"MEDICAL EMERGENCY - PASSENGER | SWA2018 | SACRAMENTO, CA (SMF) 01-03-2019 0213Z",,MEDICAL EMERGENCY - PASSENGER,1/3/2019 2:13,,,38.69544601,-121.5907745,SACRAMENTO,CA,SMF,AWP,MOR/SMF @ 1819 PST,B737,,SMF,,,Unknown,,,,,,0,Not Reported,"SACRAMENTO, CA (SMF)",", B737, SMF19 YEAR OLD FEMALE WITH A SINUS ISSUE; LANDED WITHOUT INCIDENT 01/03/2019 0213Z",,,,,,,
555078,"AIR CARRIER OR TAXI OCCURRENCE | ENY3413 | LITTLE ROCK, AR (LIT) 01-03-2019 0244Z",,AIR CARRIER OR TAXI OCCURRENCE,1/3/2019 2:44,,,34.7294426,-92.22477722,LITTLE ROCK,AR,LIT,ASW,LIT MOR,E170,LIT,DFW,,,Unknown,,,,,,0,Not Reported,"LITTLE ROCK, AR (LIT)",", E170, LIT-DFW, ABORTED TAKEOFF DUE TO AUTO-THROTTLE ISSUE; AIRCRAFT TAXIED OFF RWY. 01/03/2019 0244Z",,,,,,,
555092,"SECURITY EVENT - AIRBORNE | JBU916 | SALT LAKE CITY, UT (SLC) 01-03-2019 0627Z",,SECURITY EVENT - AIRBORNE,1/3/2019 6:27,,,40.7883873,-111.9777756,SALT LAKE CITY,UT,SLC,ANM,MOR/ZLC @ 2301PST,A321/L,SFO ,JFK ,SLC ,,Unknown,,,,,,0,Not Reported,"SALT LAKE CITY, UT (SLC)","A321/L, SFO -JFK , DIVERTED TO SLC AFTER REPORTING AN UNRULY PASSENGER. PILOT REPORTED PASSENGER WAS RESTRAINED BY CREW. LEOS TO MEET AIRCRAFT AT THE GATE. 01/03/2019 0627Z",,,,,,,
555093,"MEDICAL EMERGENCY - PASSENGER | AAL1440 | SACRAMENTO, CA (SMF) 01-03-2019 0702Z",,MEDICAL EMERGENCY - PASSENGER,1/3/2019 7:02,,,38.69544601,-121.5907745,SACRAMENTO,CA,SMF,AWP,MOR/NCT @ 2318PST,B738,,,,,Unknown,,,,,,0,Not Reported,"SACRAMENTO, CA (SMF)",", B738, DECLARED A PASSENGER MEDICAL EMERGENCY DUE TO A LIGHT HEADED MALE. 01/03/2019 0702Z",,,,,,,
555094,"LASER EVENT | N42WA | PUEBLO, CO 01-03-2019 0545Z",,LASER EVENT,1/3/2019 5:45,,,38.2899437,-104.498024,PUEBLO,CO,,ANM,FAA OPS @ 2235PST,CRJ2,COS ,ABQ ,,,Unknown,,,,,,0,Not Reported,"PUEBLO, CO","CRJ2, REPORTED A GREEN LASER ILLUMINATION WHILE SSW BOUND AT FL210 8 SW PUB. NO INJURIES REPORTED. PUEBLO PD NOTIFIED AT 719-553-2538. 01/03/2019 0545Z",,,,,,,
555095,"AIR CARRIER OR TAXI ACCIDENT/INCIDENT | SWA4968 | NASHVILLE, TN (BNA) 01-03-2019 0152Z",,AIR CARRIER OR TAXI ACCIDENT/INCIDENT,1/3/2019 1:52,,,36.12447357,-86.67816925,NASHVILLE,TN,BNA,ASO,BNA,B737,,,,,Unknown,,,,,,1,Not Reported,"NASHVILLE, TN (BNA)",", B737, LANDED SAFELY AND WHILE TAXIING TO THE GATE VIA THE NON-MOVEMENT AREA STRUCK A FOOD TRUCK WITH THE RIGHT WINGLET FOR UNKNOWN REASONS. THE PILOT CONTINUED TO THE GATE WHERE PASSENGERS DEPLANED. NO",INJURIES REPORTED TO ANYONE IN THE FOOD TRUCK. POB, EXTENT UNKNOWN. 01/03/2019 0152Z,,,,,
555109,"MILITARY OCCURRENCE | E40070 | CAMP SPRINGS, MD (ADW) 01-03-2019 1404Z",,MILITARY OCCURRENCE,1/3/2019 14:04,,,38.8040027,-76.9066396,CAMP SPRINGS,MD,ADW,AEA,ADW,C17,,,,,Unknown,,,,,,0,Not Reported,"CAMP SPRINGS, MD (ADW)","C17, ABORTED TAKEOFF DUE TO A HYDRAULIC LIGHT INDICATOR. AIRCRAFT EXITED RUNWAY, TROUBLESHOT THE ISSUE AND DEPARTED. 01/03/2019 1404Z",,,,,,,
555111,"UAS/DRONE INCIDENT | EJA678 | SAN DIEGO, CA (SAN) 01-02-2019 2200Z",,UAS/DRONE INCIDENT,1/2/2019 22:00,,,32.73355484,-117.1896668,SAN DIEGO,CA,SAN,AWP,MOR/SAN 1/02/2019 @ 1419 PST,C56X,,,,,Unknown,,,,,,0,Not Reported,"SAN DIEGO, CA (SAN)","C56X, REPORTED UAS 1.5 MILES EAST OF SAN ON FINAL DESCENT. UAS TYPE AND COLOR UNKNOWN. NO REPORTED EVASIVE ACTION. 01/02/2019 2200Z",,,,,,,
555112,"MEDICAL EMERGENCY - PASSENGER | JBU275 | SAN JUAN, PUERTO RICO (SJU) 01-03-2019 1444Z",,MEDICAL EMERGENCY - PASSENGER,1/3/2019 14:44,,,18.43939781,-66.00213623,SAN JUAN,PUERTO RICO,SJU,ASO,SJU,A320,BDL,SJU,,,Unknown,,,,,,0,Not Reported,"SAN JUAN, PUERTO RICO (SJU)","A320, BDL-SJU, REPORTED A PASSENGER MEDICAL EMERGENCY. AIRCRAFT LANDED WITHOUT INCIDENT. 01/03/2019 1444Z",,,,,,,
555125,"AIR CARRIER OR TAXI OCCURRENCE | FTD506 | ATLANTA, GA (ATL) 01-03-2019 1605Z",,AIR CARRIER OR TAXI OCCURRENCE,1/3/2019 16:05,,,33.63669968,-84.42786407,ATLANTA,GA,ATL,ASO,ATL,LJ60,MQY,ATL,,,Unknown,,,,,,0,Not Reported,"ATLANTA, GA (ATL)","LJ60, MQY-ATL, LANDED SAFELY WITH A LEFT MAIN LANDING GEAR ISSUE. 01/03/2019 1605Z",,,,,,,
555129,"GENERAL AVIATION OCCURRENCE | SFY434 | TITUSVILLE, FL (TIX) 01-03-2019 1604Z",,GENERAL AVIATION OCCURRENCE,1/3/2019 16:04,,,28.51480484,-80.79922485,TITUSVILLE,FL,TIX,ASO,F11,PA28,,,,,Unknown,,,,,,0,Not Reported,"TITUSVILLE, FL (TIX)","PA28, DECLARED AN EMERGENCY DUE TO AN ALTERNATOR FAILURE. AIRCRAFT LANDED WITHOUT INCIDENT. 01/03/2019 1604Z",,,,,,,
555031,"GENERAL AVIATION ACCIDENT/INCIDENT | N12181 | APPLETON, MN (AQP) 01-02-2019 1810Z",,GENERAL AVIATION ACCIDENT/INCIDENT,1/2/2019 18:10,,,45.22750092,-96.00453186,APPLETON,MN,AQP,AGL,SWIFT COUNTY SHERRIF,C172,,,,1,Unknown,,,,,,0,Not Reported,"APPLETON, MN (AQP)","C172, RAN OFF THE LEFT SIDE OF RWY 13 ON LANDING, DUE TO ICY RWY CONDITIONS. ACFT FLIPPED OVER AFTER DEPARTING THE RWY SURFACE. NO ATC SERVICES. POB",, EXTENT UNKNOWN. 01/02/2019 1810Z,,,,,
555038,"GENERAL AVIATION OCCURRENCE | FWK227 | DETROIT, MI (YIP) 01-02-2019 1935Z",,GENERAL AVIATION OCCURRENCE,1/2/2019 19:35,,,42.24002838,-83.53089142,DETROIT,MI,YIP,AGL,D21,C56X,YIP,RYY,YIP,,Unknown,,,,,,0,Not Reported,"DETROIT, MI (YIP)","C56X, YIP-RYY, ACFT DEPARTED AND PILOT REPORTED A FLAP ISSUE AND REQUESTED RETURN TO YIP TO RESOLVE. ATC DECLARED EMERGENCY. ACFT LANDED W/O INCIDENT AT 1945Z. 01/02/2019 1935Z",,,,,,,
555040,"AIR CARRIER OR TAXI OCCURRENCE | VTE527 | SMYRNA, TN (MQY) 01-02-2019 2040Z",,AIR CARRIER OR TAXI OCCURRENCE,1/2/2019 20:40,,,36.00897217,-86.52008057,SMYRNA,TN,MQY,ASO,MQY,E135,MQY,BWG,,,Unknown,,,,,,0,Not Reported,"SMYRNA, TN (MQY)","E135, MQY-BWG, CANCELLED TAKEOFF CLEARANCE DUE TO AN UNSPECIFIED ISSUE. AIRCRAFT HELD ON THE RUNWAY FOR SEVERAL MINUTES AND THEN DEPARTED RUNWAY 01 WITHOUT INCIDENT. 01/02/2019 2040Z",,,,,,,
555049,"SECURITY EVENT - GROUND | ONTARIO, CA (ONT) 01-02-2019 1936Z",,SECURITY EVENT - GROUND,1/2/2019 19:36,,,34.05599976,-117.6011963,ONTARIO,CA,ONT,AWP,WOC/TXT  @1143PST,,,,,,Unknown,,,,,,0,Not Reported,"ONTARIO, CA (ONT)",A K9 ALERTED ON A BOX OF JUNK MAIL IN THE SOUTHWEST CARGO FACILITY. FACILITY HAS BEEN EVACUATED. EOD EN ROUTE....1303PST; EOD RESPONDED AND CLEARED ITEM. CARGO FACILITY NOW REPOPULATED 01/02/2019 1936Z,,,,,,,
555054,"AIR CARRIER OR TAXI OCCURRENCE | PHJ31 | EAGLE, CO (EGE) 01-02-2019 2235Z",,AIR CARRIER OR TAXI OCCURRENCE,1/2/2019 22:35,,,39.64274979,-106.915947,EAGLE,CO,EGE,ANM,MOR/EGE @ 1458PST,C56X,EGE,BHM,,,Unknown,,,,,,0,Not Reported,"EAGLE, CO (EGE)","C56X, EGE-BHM, ABORTED T/O DUE TO MECHANICAL ISSUE; NO ASST RQSTD 01/02/2019 2235Z",,,,,,,
555056,"MEDICAL EMERGENCY - PASSENGER | AAL312 | NEW YORK, NY (LGA) 01-02-2019 2317Z",,MEDICAL EMERGENCY - PASSENGER,1/2/2019 23:17,,,40.77724838,-73.872612,NEW YORK,NY,LGA,AEA,LGA,B738,DFW,LGA,,,Unknown,,,,,,0,Not Reported,"NEW YORK, NY (LGA)","B738, DFW-LGA, REPORTED A PASSENGER MEDICAL EMERGENCY. AIRCRAFT LANDED WITHOUT INCIDENT. 01/02/2019 2317Z",,,,,,,
555143,"AIR CARRIER OR TAXI OCCURRENCE | PDT4792 | MANCHESTER, NH (MHT) 01-03-2019 1804Z",,AIR CARRIER OR TAXI OCCURRENCE,1/3/2019 18:04,,,42.93280411,-71.43575287,MANCHESTER,NH,MHT,ANE,MHT,E145,MHT,PHL,,,Unknown,,,,,,0,Not Reported,"MANCHESTER, NH (MHT)",", E145, MHT-PHL, ABORTED TAKEOFF DUE TO THRUST REVERSE ISSUES. 01/03/2019 1804Z",,,,,,,
555144,"BIRD/WILDLIFE STRIKE | UAL618 | SAN FRANCISCO, CA (SFO) 01-03-2019 1745Z",,BIRD/WILDLIFE STRIKE,1/3/2019 17:45,,,37.61880493,-122.3754196,SAN FRANCISCO,CA,SFO,AWP,MOR/SFO @ 1013 PST,B739,SFO,SEA,,,Unknown,,,,,,0,Not Reported,"SAN FRANCISCO, CA (SFO)","B739, SFO-SEA, BIRD STRIKE ON DEPARTURE ROLL RWY 01R. AIRPORT OPS NOTIFIED. REMAINS OF TWO HAWKS RECOVERED. NO DAMAGE REPORTED. PIC WILL CALL AFTER LANDING IF ANY DAMAGE IS FOUND. 01/03/2019 1745Z",,,,,,,
555145,"MEDICAL EMERGENCY - PASSENGER | SKW3402 | LOS ANGELES, CA (LAX) 01-03-2019 1815Z",,MEDICAL EMERGENCY - PASSENGER,1/3/2019 18:15,,,33.94249344,-118.4080505,LOS ANGELES,CA,LAX,AWP,MOR/ZLA @ 1021 PST,E75L,,,,,Unknown,,,,,,0,Not Reported,"LOS ANGELES, CA (LAX)",", E75L, DECLARED MEDICAL EMERGENCY WHILE ON DESCENT FOR LAX. 38 YEAR OLD, MALE PASSENGER WITH BREATHING DIFFICULTIES. DOCTOR WAS ON BOARD ADMINISTERING OXYGEN. AIRCREW ASKED FOR ATC TO COORDINATE RESPONSE",TO GATE 63 AT LAX. 01/03/2019 1815Z,,,,,,
555159,"AIR CARRIER OR TAXI OCCURRENCE | JBU222 | FORT LAUDERDALE, FL (FLL) 01-03-2019 1934Z",,AIR CARRIER OR TAXI OCCURRENCE,1/3/2019 19:34,,,26.07166672,-80.14969635,FORT LAUDERDALE,FL,FLL,ASO,,A320,PBI,BOS,FLL,,Unknown,,,,,,0,Not Reported,"FORT LAUDERDALE, FL (FLL)","A320, PBI-BOS, DIVERTED TO FLL DUE TO A PRESSURIZATION ISSUE. AIRCRAFT LANDED WITHOUT INCIDENT. 01/03/2019 1934Z",,,,,,,
555160,"AIR CARRIER OR TAXI OCCURRENCE | BOE040 | EVERETT, WA (PAE) 01-03-2019 1915Z",,AIR CARRIER OR TAXI OCCURRENCE,1/3/2019 19:15,,,47.9070015,-122.2815857,EVERETT,WA,PAE,ANM,MOR/PAE @ 1148 PST,B787,,,,,Unknown,,,,,,0,Not Reported,"EVERETT, WA (PAE)","B787, 3 AIRPORT VEHICLES REQUESTING TO DO A RUNWAY INSPECTION ON RUNWAY 16R. AFTER THE COMPLETION OF THE INSPECTION AIRPORT 5 REPORTED ON FREQUENCY THEY FOUND THE FOD THAT WAS REPORTED IT WAS A HATCH DOO","R. I INSTRUCTED THE LOCAL CONTROLLER TO HAVE AIRPORT 5 CALL THE TOWER. THERE WAS NO REPORT OF FOD TO THE TOWER. ROCKY FROM SNOHOMISH COUNTY AIRPORT ADVISED THAT SOMEONE REPORTED FOD TO THE COUNTY, ROCKY REPORTED IT WAS A HATCH DOOR FROM AN B787 THAT HAD DONE A TAXI TEST EARLIER. 01/03/2019 1915Z",,,,,,
555176,"MILITARY OCCURRENCE | TIGR44 | TAMPA, FL (TPA) 01-03-2019 2113Z",,MILITARY OCCURRENCE,1/3/2019 21:13,,,27.9754715,-82.5332489,TAMPA,FL,TPA,ASO,JAX,P8,,,,,Unknown,,,,,,0,Not Reported,"TAMPA, FL (TPA)","P8, DECLARED AN EMERGENCY DUE TO AN UNSPECIFIED ELECTRICAL ISSUE. AIRCRAFT LANDED WITHOUT INCIDENT. 01/03/2019 2113Z",,,,,,,
555058,"UAS/DRONE INCIDENT | AWI3901 | CHICAGO, IL (ORD) 01-02-2019 2310Z",,UAS/DRONE INCIDENT,1/2/2019 23:10,,,41.97452164,-87.90660095,CHICAGO,IL,ORD,AGL,C90,CRJ2,IND,ORD,,,Unknown,,,,,,0,Not Reported,"CHICAGO, IL (ORD)",", CRJ2, IND-ORD, PILOT INBOUND TO ORD RWY 27L ON A 25MI FINAL AT 7000 FT AND REPORTED A DRONE AT 6500 FT. NO EVASIVE ACTION TAKEN. NO LEOS NOTIFIED. COLOR, SIZE NOT REPORTED. 01/02/2019 2310Z",,,,,,,
555063,"BIRD/WILDLIFE STRIKE | TAHOE31 | SACRAMENTO, CA (SMF) 01-02-2019 2336Z",,BIRD/WILDLIFE STRIKE,1/2/2019 23:36,,,38.69544601,-121.5907745,SACRAMENTO,CA,SMF,AWP,MOR/SMF @ 1541PST,KC135,,,,,Unknown,,,,,,0,Not Reported,"SACRAMENTO, CA (SMF)",", KC135, REPORTED EXPERIENCING A BIRD STRIKE ON CLIMBOUT, AT THE DEPARTURE END OF RWY16R. TAHOE31 DID NOT SUSTAIN ANY DAMAGE AS A RESULT OF THE BIRD STRIKE. 01/02/2019 2336Z",,,,,,,
555065,"UAS/DRONE INCIDENT | N359GC | ORLANDO, FL 01-02-2019 2230Z",,UAS/DRONE INCIDENT,1/2/2019 22:30,,,28.28980637,-81.43708038,ORLANDO,FL,,ASO,F11,GLST,,,,,Unknown,,,,,,0,Not Reported,"ORLANDO, FL","GLST, REPORTED A DRONE AT 3,500 FEET NEAR DISNEY TFR. NO EVASIVE ACTION TAKEN AND ORANGE COUNTY SHERIFF WAS NOTIFIED. 01/02/2019 2230Z",,,,,,,
